2014-10-03 23:15:47 status unpacked libpam-modules:armhf 1.1.3-7.1
2014-10-03 23:15:47 status unpacked libpam-modules:armhf 1.1.3-7.1
2014-10-03 23:15:47 status unpacked libpam-modules:armhf 1.1.3-7.1
2014-10-03 23:15:47 status unpacked libpam-modules:armhf 1.1.3-7.1
2014-10-03 23:15:47 status unpacked libpam-modules:armhf 1.1.3-7.1
2014-10-03 23:15:47 status unpacked libpam-modules:armhf 1.1.3-7.1
2014-10-03 23:15:47 status unpacked libpam-modules:armhf 1.1.3-7.1
2014-10-03 23:15:47 status half-configured libpam-modules:armhf 1.1.3-7.1
2014-10-03 23:15:47 status installed libpam-modules:armhf 1.1.3-7.1
2014-10-03 23:15:47 configure passwd:armhf 1:4.1.5.1-1 <none>
2014-10-03 23:15:47 status unpacked passwd:armhf 1:4.1.5.1-1
2014-10-03 23:15:47 status unpacked passwd:armhf 1:4.1.5.1-1
2014-10-03 23:15:47 status unpacked passwd:armhf 1:4.1.5.1-1
2014-10-03 23:15:47 status unpacked passwd:armhf 1:4.1.5.1-1
2014-10-03 23:15:47 status unpacked passwd:armhf 1:4.1.5.1-1
2014-10-03 23:15:47 status unpacked passwd:armhf 1:4.1.5.1-1
2014-10-03 23:15:47 status unpacked passwd:armhf 1:4.1.5.1-1
2014-10-03 23:15:47 status unpacked passwd:armhf 1:4.1.5.1-1
2014-10-03 23:15:47 status half-configured passwd:armhf 1:4.1.5.1-1
2014-10-03 23:15:47 status installed passwd:armhf 1:4.1.5.1-1
2014-10-03 23:15:47 configure libpam-runtime:all 1.1.3-7.1 <none>
2014-10-03 23:15:47 status unpacked libpam-runtime:all 1.1.3-7.1
2014-10-03 23:15:47 status unpacked libpam-runtime:all 1.1.3-7.1
2014-10-03 23:15:47 status unpacked libpam-runtime:all 1.1.3-7.1
2014-10-03 23:15:47 status half-configured libpam-runtime:all 1.1.3-7.1
2014-10-03 23:15:49 status installed libpam-runtime:all 1.1.3-7.1
2014-10-03 23:15:49 configure sysvinit:armhf 2.88dsf-41+deb7u1 <none>
2014-10-03 23:15:49 status unpacked sysvinit:armhf 2.88dsf-41+deb7u1
2014-10-03 23:15:49 status half-configured sysvinit:armhf 2.88dsf-41+deb7u1
2014-10-03 23:16:35 status installed sysvinit:armhf 2.88dsf-41+deb7u1
2014-10-03 23:16:35 configure login:armhf 1:4.1.5.1-1 <none>
2014-10-03 23:16:35 status unpacked login:armhf 1:4.1.5.1-1
2014-10-03 23:16:35 status unpacked login:armhf 1:4.1.5.1-1
2014-10-03 23:16:35 status unpacked login:armhf 1:4.1.5.1-1
2014-10-03 23:16:35 status unpacked login:armhf 1:4.1.5.1-1
2014-10-03 23:16:35 status unpacked login:armhf 1:4.1.5.1-1
2014-10-03 23:16:35 status half-configured login:armhf 1:4.1.5.1-1
2014-10-03 23:16:35 status installed login:armhf 1:4.1.5.1-1
2014-10-03 23:16:35 configure libuuid1:armhf 2.20.1-5.3 <none>
2014-10-03 23:16:35 status unpacked libuuid1:armhf 2.20.1-5.3
2014-10-03 23:16:35 status half-configured libuuid1:armhf 2.20.1-5.3
2014-10-03 23:16:36 status installed libuuid1:armhf 2.20.1-5.3
2014-10-03 23:16:36 configure libblkid1:armhf 2.20.1-5.3 <none>
2014-10-03 23:16:36 status unpacked libblkid1:armhf 2.20.1-5.3
2014-10-03 23:16:36 status half-configured libblkid1:armhf 2.20.1-5.3
2014-10-03 23:16:36 status installed libblkid1:armhf 2.20.1-5.3
2014-10-03 23:16:36 configure util-linux:armhf 2.20.1-5.3 <none>
2014-10-03 23:16:36 status unpacked util-linux:armhf 2.20.1-5.3
2014-10-03 23:16:36 status unpacked util-linux:armhf 2.20.1-5.3
2014-10-03 23:16:36 status unpacked util-linux:armhf 2.20.1-5.3
2014-10-03 23:16:36 status half-configured util-linux:armhf 2.20.1-5.3
2014-10-03 23:16:37 status installed util-linux:armhf 2.20.1-5.3
2014-10-03 23:16:37 configure libmount1:armhf 2.20.1-5.3 <none>
2014-10-03 23:16:37 status unpacked libmount1:armhf 2.20.1-5.3
2014-10-03 23:16:37 status half-configured libmount1:armhf 2.20.1-5.3
2014-10-03 23:16:37 status installed libmount1:armhf 2.20.1-5.3
2014-10-03 23:16:37 configure mount:armhf 2.20.1-5.3 <none>
2014-10-03 23:16:37 status unpacked mount:armhf 2.20.1-5.3
2014-10-03 23:16:37 status half-configured mount:armhf 2.20.1-5.3
2014-10-03 23:16:38 status installed mount:armhf 2.20.1-5.3
2014-10-03 23:16:38 configure e2fsprogs:armhf 1.42.5-1.1 <none>
2014-10-03 23:16:38 status unpacked e2fsprogs:armhf 1.42.5-1.1
2014-10-03 23:16:38 status unpacked e2fsprogs:armhf 1.42.5-1.1
2014-10-03 23:16:38 status half-configured e2fsprogs:armhf 1.42.5-1.1
2014-10-03 23:16:38 status installed e2fsprogs:armhf 1.42.5-1.1
2014-10-03 23:16:38 configure udev:armhf 175-7.2 <none>
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status unpacked udev:armhf 175-7.2
2014-10-03 23:16:38 status half-configured udev:armhf 175-7.2
2014-10-03 23:16:39 status installed udev:armhf 175-7.2
2014-10-03 23:16:39 configure initramfs-tools:all 0.115~bpo70+1 <none>
2014-10-03 23:16:39 status unpacked initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:39 status unpacked initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:39 status unpacked initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:39 status unpacked initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:39 status unpacked initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:39 status unpacked initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:39 status half-configured initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:39 status installed initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:39 status triggers-pending initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:39 configure plymouth:armhf 0.8.5.1-5 <none>
2014-10-03 23:16:39 status unpacked plymouth:armhf 0.8.5.1-5
2014-10-03 23:16:39 status unpacked plymouth:armhf 0.8.5.1-5
2014-10-03 23:16:39 status unpacked plymouth:armhf 0.8.5.1-5
2014-10-03 23:16:39 status unpacked plymouth:armhf 0.8.5.1-5
2014-10-03 23:16:39 status half-configured plymouth:armhf 0.8.5.1-5
2014-10-03 23:16:40 status installed plymouth:armhf 0.8.5.1-5
2014-10-03 23:16:40 configure mountall:armhf 2.46 <none>
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status unpacked mountall:armhf 2.46
2014-10-03 23:16:40 status half-configured mountall:armhf 2.46
2014-10-03 23:16:40 status installed mountall:armhf 2.46
2014-10-03 23:16:40 trigproc initramfs-tools:all 0.115~bpo70+1 <none>
2014-10-03 23:16:40 status half-configured initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:40 status installed initramfs-tools:all 0.115~bpo70+1
2014-10-03 23:16:41 startup archives unpack
2014-10-03 23:16:41 install adduser:all <none> 3.113+nmu3
2014-10-03 23:16:41 status half-installed adduser:all 3.113+nmu3
2014-10-03 23:16:42 status unpacked adduser:all 3.113+nmu3
2014-10-03 23:16:42 status unpacked adduser:all 3.113+nmu3
2014-10-03 23:16:42 install apt:armhf <none> 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:42 status half-installed apt:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:42 status unpacked apt:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:42 status unpacked apt:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:42 install apt-utils:armhf <none> 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:42 status half-installed apt-utils:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:43 status unpacked apt-utils:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:43 status unpacked apt-utils:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:43 install aptitude:armhf <none> 0.6.8.2-1
2014-10-03 23:16:43 status half-installed aptitude:armhf 0.6.8.2-1
2014-10-03 23:16:44 status unpacked aptitude:armhf 0.6.8.2-1
2014-10-03 23:16:44 status unpacked aptitude:armhf 0.6.8.2-1
2014-10-03 23:16:44 install aptitude-common:all <none> 0.6.8.2-1
2014-10-03 23:16:44 status half-installed aptitude-common:all 0.6.8.2-1
2014-10-03 23:16:46 status unpacked aptitude-common:all 0.6.8.2-1
2014-10-03 23:16:46 status unpacked aptitude-common:all 0.6.8.2-1
2014-10-03 23:16:46 install bsdmainutils:armhf <none> 9.0.3
2014-10-03 23:16:46 status half-installed bsdmainutils:armhf 9.0.3
2014-10-03 23:16:46 status unpacked bsdmainutils:armhf 9.0.3
2014-10-03 23:16:46 status unpacked bsdmainutils:armhf 9.0.3
2014-10-03 23:16:46 install cron:armhf <none> 3.0pl1-124
2014-10-03 23:16:46 status half-installed cron:armhf 3.0pl1-124
2014-10-03 23:16:47 status unpacked cron:armhf 3.0pl1-124
2014-10-03 23:16:47 status unpacked cron:armhf 3.0pl1-124
2014-10-03 23:16:47 install gnupg:armhf <none> 1.4.12-7+deb7u6
2014-10-03 23:16:47 status half-installed gnupg:armhf 1.4.12-7+deb7u6
2014-10-03 23:16:47 status unpacked gnupg:armhf 1.4.12-7+deb7u6
2014-10-03 23:16:47 status unpacked gnupg:armhf 1.4.12-7+deb7u6
2014-10-03 23:16:47 install gpgv:armhf <none> 1.4.12-7+deb7u6
2014-10-03 23:16:47 status half-installed gpgv:armhf 1.4.12-7+deb7u6
2014-10-03 23:16:47 status unpacked gpgv:armhf 1.4.12-7+deb7u6
2014-10-03 23:16:47 status unpacked gpgv:armhf 1.4.12-7+deb7u6
2014-10-03 23:16:47 install groff-base:armhf <none> 1.21-9
2014-10-03 23:16:47 status half-installed groff-base:armhf 1.21-9
2014-10-03 23:16:48 status unpacked groff-base:armhf 1.21-9
2014-10-03 23:16:48 status unpacked groff-base:armhf 1.21-9
2014-10-03 23:16:48 install ifupdown:armhf <none> 0.7.8
2014-10-03 23:16:48 status half-installed ifupdown:armhf 0.7.8
2014-10-03 23:16:48 status unpacked ifupdown:armhf 0.7.8
2014-10-03 23:16:48 status unpacked ifupdown:armhf 0.7.8
2014-10-03 23:16:49 install info:armhf <none> 4.13a.dfsg.1-10
2014-10-03 23:16:49 status half-installed info:armhf 4.13a.dfsg.1-10
2014-10-03 23:16:49 status unpacked info:armhf 4.13a.dfsg.1-10
2014-10-03 23:16:49 status unpacked info:armhf 4.13a.dfsg.1-10
2014-10-03 23:16:49 install install-info:armhf <none> 4.13a.dfsg.1-10
2014-10-03 23:16:49 status half-installed install-info:armhf 4.13a.dfsg.1-10
2014-10-03 23:16:49 status unpacked install-info:armhf 4.13a.dfsg.1-10
2014-10-03 23:16:49 status unpacked install-info:armhf 4.13a.dfsg.1-10
2014-10-03 23:16:49 install iproute:armhf <none> 20120521-3
2014-10-03 23:16:49 status half-installed iproute:armhf 20120521-3
2014-10-03 23:16:49 status unpacked iproute:armhf 20120521-3
2014-10-03 23:16:49 status unpacked iproute:armhf 20120521-3
2014-10-03 23:16:49 install iptables:armhf <none> 1.4.14-3.1
2014-10-03 23:16:49 status half-installed iptables:armhf 1.4.14-3.1
2014-10-03 23:16:50 status unpacked iptables:armhf 1.4.14-3.1
2014-10-03 23:16:50 status unpacked iptables:armhf 1.4.14-3.1
2014-10-03 23:16:50 install iputils-ping:armhf <none> 3:20101006-1
2014-10-03 23:16:50 status half-installed iputils-ping:armhf 3:20101006-1
2014-10-03 23:16:50 status unpacked iputils-ping:armhf 3:20101006-1
2014-10-03 23:16:50 status unpacked iputils-ping:armhf 3:20101006-1
2014-10-03 23:16:50 install isc-dhcp-client:armhf <none> 4.2.2.dfsg.1-5+deb70u6
2014-10-03 23:16:50 status half-installed isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6
2014-10-03 23:16:50 status unpacked isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6
2014-10-03 23:16:50 status unpacked isc-dhcp-client:armhf 4.2.2.dfsg.1-5+deb70u6
2014-10-03 23:16:50 install isc-dhcp-common:armhf <none> 4.2.2.dfsg.1-5+deb70u6
2014-10-03 23:16:50 status half-installed isc-dhcp-common:armhf 4.2.2.dfsg.1-5+deb70u6
2014-10-03 23:16:51 status unpacked isc-dhcp-common:armhf 4.2.2.dfsg.1-5+deb70u6
2014-10-03 23:16:51 status unpacked isc-dhcp-common:armhf 4.2.2.dfsg.1-5+deb70u6
2014-10-03 23:16:51 install libapt-inst1.5:armhf <none> 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:51 status half-installed libapt-inst1.5:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:51 status unpacked libapt-inst1.5:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:51 status unpacked libapt-inst1.5:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:51 install libapt-pkg-dev:armhf <none> 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:51 status half-installed libapt-pkg-dev:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:51 status unpacked libapt-pkg-dev:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:51 status unpacked libapt-pkg-dev:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:51 install libapt-pkg4.12:armhf <none> 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:51 status half-installed libapt-pkg4.12:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:52 status unpacked libapt-pkg4.12:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:52 status unpacked libapt-pkg4.12:armhf 0.9.7.9+rpi1+deb7u2
2014-10-03 23:16:52 install libboost-iostreams1.46.1:armhf <none> 1.46.1-8
2014-10-03 23:16:52 status half-installed libboost-iostreams1.46.1:armhf 1.46.1-8
2014-10-03 23:16:52 status unpacked libboost-iostreams1.46.1:armhf 1.46.1-8
2014-10-03 23:16:52 status unpacked libboost-iostreams1.46.1:armhf 1.46.1-8
2014-10-03 23:16:52 install libboost-iostreams1.48.0:armhf <none> 1.48.0-3
2014-10-03 23:16:52 status half-installed libboost-iostreams1.48.0:armhf 1.48.0-3
2014-10-03 23:16:52 status unpacked libboost-iostreams1.48.0:armhf 1.48.0-3
2014-10-03 23:16:52 status unpacked libboost-iostreams1.48.0:armhf 1.48.0-3
2014-10-03 23:16:52 install libboost-iostreams1.49.0:armhf <none> 1.49.0-3.2
2014-10-03 23:16:52 status half-installed libboost-iostreams1.49.0:armhf 1.49.0-3.2
2014-10-03 23:16:52 status unpacked libboost-iostreams1.49.0:armhf 1.49.0-3.2
2014-10-03 23:16:52 status unpacked libboost-iostreams1.49.0:armhf 1.49.0-3.2
2014-10-03 23:16:52 install libboost-iostreams1.50.0:armhf <none> 1.50.0-1
2014-10-03 23:16:52 status half-installed libboost-iostreams1.50.0:armhf 1.50.0-1
2014-10-03 23:16:52 status unpacked libboost-iostreams1.50.0:armhf 1.50.0-1
2014-10-03 23:16:52 status unpacked libboost-iostreams1.50.0:armhf 1.50.0-1
2014-10-03 23:16:53 install libbsd0:armhf <none> 0.4.2-1
2014-10-03 23:16:53 status half-installed libbsd0:armhf 0.4.2-1
2014-10-03 23:16:53 status unpacked libbsd0:armhf 0.4.2-1
2014-10-03 23:16:53 status unpacked libbsd0:armhf 0.4.2-1
2014-10-03 23:16:53 install libc-dev-bin:armhf <none> 2.13-38+rpi2+deb7u3
2014-10-03 23:16:53 status half-installed libc-dev-bin:armhf 2.13-38+rpi2+deb7u3
2014-10-03 23:16:53 status unpacked libc-dev-bin:armhf 2.13-38+rpi2+deb7u3
2014-10-03 23:16:53 status unpacked libc-dev-bin:armhf 2.13-38+rpi2+deb7u3
2014-10-03 23:16:53 install libc6-dev:armhf <none> 2.13-38+rpi2+deb7u3
2014-10-03 23:16:53 status half-installed libc6-dev:armhf 2.13-38+rpi2+deb7u3
2014-10-03 23:16:54 status unpacked libc6-dev:armhf 2.13-38+rpi2+deb7u3
2014-10-03 23:16:54 status unpacked libc6-dev:armhf 2.13-38+rpi2+deb7u3
2014-10-03 23:16:54 install libcwidget3:armhf <none> 0.5.16-3.4
2014-10-03 23:16:54 status half-installed libcwidget3:armhf 0.5.16-3.4
2014-10-03 23:16:54 status unpacked libcwidget3:armhf 0.5.16-3.4
2014-10-03 23:16:54 status unpacked libcwidget3:armhf 0.5.16-3.4
2014-10-03 23:16:54 install libept-dev:armhf <none> 1.0.9
2014-10-03 23:16:54 status half-installed libept-dev:armhf 1.0.9
2014-10-03 23:16:55 status unpacked libept-dev:armhf 1.0.9
2014-10-03 23:16:55 status unpacked libept-dev:armhf 1.0.9
2014-10-03 23:16:55 install libept1.4.12:armhf <none> 1.0.9
2014-10-03 23:16:55 status half-installed libept1.4.12:armhf 1.0.9
2014-10-03 23:16:56 status unpacked libept1.4.12:armhf 1.0.9
2014-10-03 23:16:56 status unpacked libept1.4.12:armhf 1.0.9
2014-10-03 23:16:56 install libgcrypt11:armhf <none> 1.5.0-5+deb7u1
2014-10-03 23:16:56 status half-installed libgcrypt11:armhf 1.5.0-5+deb7u1
2014-10-03 23:16:56 status unpacked libgcrypt11:armhf 1.5.0-5+deb7u1
2014-10-03 23:16:56 status unpacked libgcrypt11:armhf 1.5.0-5+deb7u1
2014-10-03 23:16:56 install libgdbm3:armhf <none> 1.8.3-11
2014-10-03 23:16:56 status half-installed libgdbm3:armhf 1.8.3-11
2014-10-03 23:16:56 status unpacked libgdbm3:armhf 1.8.3-11
2014-10-03 23:16:56 status unpacked libgdbm3:armhf 1.8.3-11
2014-10-03 23:16:56 install libgnutls26:armhf <none> 2.12.20-8+deb7u2
2014-10-03 23:16:56 status half-installed libgnutls26:armhf 2.12.20-8+deb7u2
2014-10-03 23:16:56 status unpacked libgnutls26:armhf 2.12.20-8+deb7u2
2014-10-03 23:16:56 status unpacked libgnutls26:armhf 2.12.20-8+deb7u2
2014-10-03 23:16:56 install libgpg-error0:armhf <none> 1.10-3.1
2014-10-03 23:16:56 status half-installed libgpg-error0:armhf 1.10-3.1
2014-10-03 23:16:57 status unpacked libgpg-error0:armhf 1.10-3.1
2014-10-03 23:16:57 status unpacked libgpg-error0:armhf 1.10-3.1
2014-10-03 23:16:57 install libident:armhf <none> 0.22-3
2014-10-03 23:16:57 status half-installed libident:armhf 0.22-3
2014-10-03 23:16:57 status unpacked libident:armhf 0.22-3
2014-10-03 23:16:57 status unpacked libident:armhf 0.22-3
2014-10-03 23:16:57 install libidn11:armhf <none> 1.25-2
2014-10-03 23:16:57 status half-installed libidn11:armhf 1.25-2
2014-10-03 23:16:57 status unpacked libidn11:armhf 1.25-2
2014-10-03 23:16:57 status unpacked libidn11:armhf 1.25-2
2014-10-03 23:16:57 install libnewt0.52:armhf <none> 0.52.14-11.1
2014-10-03 23:16:57 status half-installed libnewt0.52:armhf 0.52.14-11.1
2014-10-03 23:16:57 status unpacked libnewt0.52:armhf 0.52.14-11.1
2014-10-03 23:16:57 status unpacked libnewt0.52:armhf 0.52.14-11.1
2014-10-03 23:16:57 install libnfnetlink0:armhf <none> 1.0.0-1.1
2014-10-03 23:16:57 status half-installed libnfnetlink0:armhf 1.0.0-1.1
2014-10-03 23:16:58 status unpacked libnfnetlink0:armhf 1.0.0-1.1
2014-10-03 23:16:58 status unpacked libnfnetlink0:armhf 1.0.0-1.1
2014-10-03 23:16:58 install libp11-kit0:armhf <none> 0.12-3
2014-10-03 23:16:58 status half-installed libp11-kit0:armhf 0.12-3
2014-10-03 23:16:58 status unpacked libp11-kit0:armhf 0.12-3
2014-10-03 23:16:58 status unpacked libp11-kit0:armhf 0.12-3
2014-10-03 23:16:58 install libpcre3:armhf <none> 1:8.30-5
2014-10-03 23:16:58 status half-installed libpcre3:armhf 1:8.30-5
2014-10-03 23:16:58 status unpacked libpcre3:armhf 1:8.30-5
2014-10-03 23:16:58 status unpacked libpcre3:armhf 1:8.30-5
2014-10-03 23:16:58 install libpipeline1:armhf <none> 1.2.1-1
2014-10-03 23:16:58 status half-installed libpipeline1:armhf 1.2.1-1
2014-10-03 23:16:58 status unpacked libpipeline1:armhf 1.2.1-1
2014-10-03 23:16:58 status unpacked libpipeline1:armhf 1.2.1-1
2014-10-03 23:16:58 install libpopt0:armhf <none> 1.16-7
2014-10-03 23:16:58 status half-installed libpopt0:armhf 1.16-7
2014-10-03 23:16:58 status unpacked libpopt0:armhf 1.16-7
2014-10-03 23:16:58 status unpacked libpopt0:armhf 1.16-7
2014-10-03 23:16:59 install libreadline6:armhf <none> 6.2+dfsg-0.1
2014-10-03 23:16:59 status half-installed libreadline6:armhf 6.2+dfsg-0.1
2014-10-03 23:16:59 status unpacked libreadline6:armhf 6.2+dfsg-0.1
2014-10-03 23:16:59 status unpacked libreadline6:armhf 6.2+dfsg-0.1
2014-10-03 23:16:59 install libsigc++-1.2-5c2:armhf <none> 1.2.7-2+b1
2014-10-03 23:16:59 status half-installed libsigc++-1.2-5c2:armhf 1.2.7-2+b1
2014-10-03 23:16:59 status unpacked libsigc++-1.2-5c2:armhf 1.2.7-2+b1
2014-10-03 23:16:59 status unpacked libsigc++-1.2-5c2:armhf 1.2.7-2+b1
2014-10-03 23:16:59 install libsigc++-2.0-0c2a:armhf <none> 2.2.10-0.2
2014-10-03 23:16:59 status half-installed libsigc++-2.0-0c2a:armhf 2.2.10-0.2
2014-10-03 23:16:59 status unpacked libsigc++-2.0-0c2a:armhf 2.2.10-0.2
2014-10-03 23:16:59 status unpacked libsigc++-2.0-0c2a:armhf 2.2.10-0.2
2014-10-03 23:16:59 install libsqlite3-0:armhf <none> 3.7.13-1+deb7u1
2014-10-03 23:16:59 status half-installed libsqlite3-0:armhf 3.7.13-1+deb7u1
2014-10-03 23:16:59 status unpacked libsqlite3-0:armhf 3.7.13-1+deb7u1
2014-10-03 23:16:59 status unpacked libsqlite3-0:armhf 3.7.13-1+deb7u1
2014-10-03 23:16:59 install libssl1.0.0:armhf <none> 1.0.1e-2+rvt+deb7u11
2014-10-03 23:16:59 status half-installed libssl1.0.0:armhf 1.0.1e-2+rvt+deb7u11
2014-10-03 23:17:00 status unpacked libssl1.0.0:armhf 1.0.1e-2+rvt+deb7u11
2014-10-03 23:17:00 status unpacked libssl1.0.0:armhf 1.0.1e-2+rvt+deb7u11
2014-10-03 23:17:00 install libstdc++6:armhf <none> 4.7.2-5+rpi1
2014-10-03 23:17:00 status half-installed libstdc++6:armhf 4.7.2-5+rpi1
2014-10-03 23:17:00 status unpacked libstdc++6:armhf 4.7.2-5+rpi1
2014-10-03 23:17:00 status unpacked libstdc++6:armhf 4.7.2-5+rpi1
2014-10-03 23:17:00 install libsysfs2:armhf <none> 2.1.0+repack-2
2014-10-03 23:17:00 status half-installed libsysfs2:armhf 2.1.0+repack-2
2014-10-03 23:17:00 status unpacked libsysfs2:armhf 2.1.0+repack-2
2014-10-03 23:17:00 status unpacked libsysfs2:armhf 2.1.0+repack-2
2014-10-03 23:17:00 install libtagcoll2-dev:armhf <none> 2.0.13-1.1
2014-10-03 23:17:00 status half-installed libtagcoll2-dev:armhf 2.0.13-1.1
2014-10-03 23:17:00 status unpacked libtagcoll2-dev:armhf 2.0.13-1.1
2014-10-03 23:17:00 status unpacked libtagcoll2-dev:armhf 2.0.13-1.1
2014-10-03 23:17:00 install libtasn1-3:armhf <none> 2.13-2
2014-10-03 23:17:00 status half-installed libtasn1-3:armhf 2.13-2
2014-10-03 23:17:01 status unpacked libtasn1-3:armhf 2.13-2
2014-10-03 23:17:01 status unpacked libtasn1-3:armhf 2.13-2
2014-10-03 23:17:01 install libusb-0.1-4:armhf <none> 2:0.1.12-20+nmu1
2014-10-03 23:17:01 status half-installed libusb-0.1-4:armhf 2:0.1.12-20+nmu1
2014-10-03 23:17:01 status unpacked libusb-0.1-4:armhf 2:0.1.12-20+nmu1
2014-10-03 23:17:01 status unpacked libusb-0.1-4:armhf 2:0.1.12-20+nmu1
2014-10-03 23:17:01 install libwibble-dev:armhf <none> 0.1.28-1.1
2014-10-03 23:17:01 status half-installed libwibble-dev:armhf 0.1.28-1.1
2014-10-03 23:17:05 status unpacked libwibble-dev:armhf 0.1.28-1.1
2014-10-03 23:17:05 status unpacked libwibble-dev:armhf 0.1.28-1.1
2014-10-03 23:17:05 install libxapian-dev:armhf <none> 1.2.12-2
2014-10-03 23:17:05 status half-installed libxapian-dev:armhf 1.2.12-2
2014-10-03 23:17:06 status unpacked libxapian-dev:armhf 1.2.12-2
2014-10-03 23:17:06 status unpacked libxapian-dev:armhf 1.2.12-2
2014-10-03 23:17:06 install libxapian22:armhf <none> 1.2.12-2
2014-10-03 23:17:06 status half-installed libxapian22:armhf 1.2.12-2
2014-10-03 23:17:06 status unpacked libxapian22:armhf 1.2.12-2
2014-10-03 23:17:06 status unpacked libxapian22:armhf 1.2.12-2
2014-10-03 23:17:06 install linux-libc-dev:armhf <none> 3.2.51-1+rpi1
2014-10-03 23:17:06 status half-installed linux-libc-dev:armhf 3.2.51-1+rpi1
2014-10-03 23:17:08 status unpacked linux-libc-dev:armhf 3.2.51-1+rpi1
2014-10-03 23:17:08 status unpacked linux-libc-dev:armhf 3.2.51-1+rpi1
2014-10-03 23:17:08 install logrotate:armhf <none> 3.8.1-4
2014-10-03 23:17:08 status half-installed logrotate:armhf 3.8.1-4
2014-10-03 23:17:08 status unpacked logrotate:armhf 3.8.1-4
2014-10-03 23:17:08 status unpacked logrotate:armhf 3.8.1-4
2014-10-03 23:17:08 install man-db:armhf <none> 2.6.2-1
2014-10-03 23:17:08 status half-installed man-db:armhf 2.6.2-1
2014-10-03 23:17:08 status unpacked man-db:armhf 2.6.2-1
2014-10-03 23:17:09 status unpacked man-db:armhf 2.6.2-1
